rental_key,rental_id,inventory_id,customer_id,rental_date,return_date
758,759,2367,179,"2005-05-29 10:57:57","2005-06-07 16:23:57"
759,760,3250,77,"2005-05-29 11:07:25","2005-06-02 14:16:25"
760,761,2342,58,"2005-05-29 11:09:01","2005-06-03 16:18:01"
761,762,3683,146,"2005-05-29 11:15:51","2005-06-06 07:48:51"
762,763,2022,50,"2005-05-29 11:32:15","2005-05-31 17:31:15"
763,764,1069,149,"2005-05-29 11:37:35","2005-05-31 16:47:35"
764,765,515,69,"2005-05-29 11:38:34","2005-06-02 17:04:34"
765,766,2154,383,"2005-05-29 11:47:02","2005-06-06 07:14:02"
766,767,687,67,"2005-05-29 12:20:19","2005-06-02 14:15:19"
767,768,2895,566,"2005-05-29 12:30:46","2005-06-07 09:00:46"
768,769,1523,575,"2005-05-29 12:51:44","2005-06-01 17:43:44"
769,770,2491,405,"2005-05-29 12:56:50","2005-06-07 15:54:50"
770,771,353,476,"2005-05-29 12:59:14","2005-06-01 16:05:14"
771,772,3319,556,"2005-05-29 13:08:06","2005-06-06 08:19:06"
772,773,245,563,"2005-05-29 13:18:05","2005-06-07 17:22:05"
773,774,1188,575,"2005-05-29 13:19:43","2005-06-01 18:51:43"
774,775,1197,124,"2005-05-29 13:23:26","2005-05-30 07:53:26"
775,776,4339,113,"2005-05-29 13:35:35","2005-06-03 17:33:35"
776,777,451,360,"2005-05-29 14:07:58","2005-06-03 08:41:58"
777,778,1816,535,"2005-05-29 14:09:53","2005-06-05 20:05:53"
778,779,533,105,"2005-05-29 14:17:17","2005-06-06 16:46:17"
779,780,1919,300,"2005-05-29 14:18:32","2005-06-06 20:14:32"
780,781,88,313,"2005-05-29 14:23:58","2005-05-30 17:44:58"
781,782,2255,596,"2005-05-29 14:38:57","2005-06-02 13:18:57"
782,783,3046,53,"2005-05-29 14:41:18","2005-06-06 10:39:18"
783,784,2936,352,"2005-05-29 14:44:22","2005-06-01 17:28:22"
784,785,39,72,"2005-05-29 15:08:41","2005-05-30 15:51:41"
785,786,2637,439,"2005-05-29 15:17:28","2005-06-07 10:07:28"
786,787,3919,27,"2005-05-29 16:03:03","2005-06-07 11:07:03"
787,788,763,562,"2005-05-29 16:13:55","2005-05-31 16:40:55"
788,789,708,553,"2005-05-29 16:17:07","2005-06-06 18:15:07"
789,790,2858,593,"2005-05-29 16:19:29","2005-06-02 17:22:29"
790,791,1554,284,"2005-05-29 16:30:42","2005-06-01 19:11:42"
791,792,2841,261,"2005-05-29 16:32:10","2005-05-31 18:01:10"
792,793,379,528,"2005-05-29 16:44:08","2005-06-06 19:21:08"
793,794,1995,50,"2005-05-29 16:44:11","2005-06-05 16:11:11"
794,795,609,551,"2005-05-29 16:57:39","2005-06-01 11:33:39"
795,796,2697,26,"2005-05-29 16:59:44","2005-06-03 16:22:44"
796,797,1446,244,"2005-05-29 17:12:17","2005-06-03 16:06:17"
797,798,1102,134,"2005-05-29 17:23:43","2005-06-01 13:06:43"
798,799,1713,429,"2005-05-29 17:24:48","2005-06-05 12:25:48"
799,800,441,472,"2005-05-29 17:28:12","2005-05-30 14:59:12"
800,801,1642,402,"2005-05-29 17:35:50","2005-06-04 17:05:50"
801,802,785,350,"2005-05-29 17:38:59","2005-05-31 22:42:59"
802,803,1602,32,"2005-05-29 17:52:30","2005-05-30 14:35:30"
803,804,3909,171,"2005-05-29 18:10:24","2005-06-06 22:53:24"
804,805,3132,232,"2005-05-29 18:18:18","2005-06-07 15:11:18"
805,806,2386,435,"2005-05-29 18:31:30","2005-05-31 00:18:30"
806,807,2195,235,"2005-05-29 18:50:50","2005-06-03 18:36:50"
807,808,1928,104,"2005-05-29 19:08:20","2005-06-06 20:32:20"
808,809,2114,222,"2005-05-29 19:10:20","2005-06-05 19:05:20"
809,810,2533,346,"2005-05-29 19:12:04","2005-06-04 21:12:04"
810,811,4419,401,"2005-05-29 19:30:42","2005-06-02 16:19:42"
811,812,1099,225,"2005-05-29 20:00:30","2005-05-30 19:43:30"
812,813,4554,344,"2005-05-29 20:14:34","2005-06-05 20:56:34"
813,814,1572,134,"2005-05-29 20:16:12","2005-06-07 17:47:12"
814,815,3757,14,"2005-05-29 20:24:28","2005-06-03 15:32:28"
815,816,630,474,"2005-05-29 20:26:39","2005-06-06 22:31:39"
816,817,186,554,"2005-05-29 20:39:14","2005-05-31 18:24:14"
817,818,4106,321,"2005-05-29 20:47:53","2005-06-02 23:18:53"
818,819,623,511,"2005-05-29 21:00:32","2005-06-02 15:15:32"
819,820,2584,22,"2005-05-29 21:07:22","2005-06-07 00:22:22"
820,821,3380,348,"2005-05-29 21:31:12","2005-06-04 22:49:12"
821,822,2634,480,"2005-05-29 21:36:00","2005-06-07 17:24:00"
822,823,3249,441,"2005-05-29 21:39:37","2005-05-30 22:06:37"
823,824,3518,357,"2005-05-29 21:45:32","2005-05-31 19:01:32"
824,825,712,371,"2005-05-29 21:49:41","2005-06-04 20:27:41"
825,826,2263,207,"2005-05-29 21:56:15","2005-06-08 03:18:15"
826,827,62,573,"2005-05-29 21:58:43","2005-06-06 00:54:43"
827,828,2468,217,"2005-05-29 22:14:55","2005-05-30 17:22:55"
828,829,1684,371,"2005-05-29 22:16:42","2005-06-06 01:38:42"
829,830,3464,3,"2005-05-29 22:43:55","2005-06-01 17:43:55"
830,831,3912,509,"2005-05-29 22:50:25","2005-06-06 02:27:25"
831,832,1381,159,"2005-05-29 22:51:20","2005-06-07 17:37:20"
832,833,2898,417,"2005-05-29 23:21:56","2005-06-02 18:40:56"
833,834,3628,84,"2005-05-29 23:24:30","2005-05-30 22:00:30"
834,835,299,381,"2005-05-29 23:37:00","2005-06-02 23:38:00"
835,836,3140,368,"2005-05-29 23:56:42","2005-05-31 04:11:42"
836,837,977,172,"2005-05-30 00:02:08","2005-06-02 05:31:08"
837,838,2859,504,"2005-05-30 00:27:57","2005-06-06 22:19:57"
838,839,1886,337,"2005-05-30 00:28:12","2005-06-08 02:43:12"
839,840,4049,79,"2005-05-30 00:28:41","2005-05-31 20:39:41"
840,841,4318,387,"2005-05-30 00:31:17","2005-06-02 19:14:17"
841,842,2328,238,"2005-05-30 00:32:04","2005-06-01 02:21:04"
842,843,2214,313,"2005-05-30 00:44:24","2005-05-31 00:58:24"
843,844,536,429,"2005-05-30 00:58:20","2005-06-01 00:38:20"
844,845,2001,72,"2005-05-30 01:17:25","2005-06-07 02:00:25"
845,846,938,49,"2005-05-30 01:17:45","2005-06-01 00:56:45"
846,847,4387,380,"2005-05-30 01:18:15","2005-06-06 20:20:15"
847,848,1363,436,"2005-05-30 01:19:53","2005-06-05 23:40:53"
848,849,2424,449,"2005-05-30 01:23:07","2005-06-07 01:50:07"
849,850,2390,517,"2005-05-30 01:35:12","2005-05-31 01:51:12"
850,851,2780,530,"2005-05-30 01:35:15","2005-06-06 07:27:15"
851,852,1622,549,"2005-05-30 01:36:57","2005-06-01 22:44:57"
852,853,3693,122,"2005-05-30 01:43:31","2005-06-01 02:05:31"
853,854,921,369,"2005-05-30 01:56:11","2005-06-01 06:34:11"
854,855,2527,406,"2005-05-30 02:00:28","2005-06-03 20:16:28"
855,856,3969,53,"2005-05-30 02:01:21","2005-06-07 03:25:21"
856,857,2569,204,"2005-05-30 02:01:23","2005-06-02 06:07:23"
857,858,1258,358,"2005-05-30 02:10:32","2005-06-01 04:42:32"
858,859,3032,79,"2005-05-30 02:36:20","2005-06-02 07:49:20"
859,860,578,276,"2005-05-30 02:45:16","2005-06-08 07:28:16"
860,861,3711,502,"2005-05-30 02:48:32","2005-06-06 05:43:32"
861,862,1186,328,"2005-05-30 03:09:11","2005-06-03 21:27:11"
862,863,3999,379,"2005-05-30 03:14:59","2005-06-05 04:34:59"
863,864,2777,544,"2005-05-30 03:27:17","2005-06-06 08:28:17"
864,865,3183,154,"2005-05-30 03:39:44","2005-06-07 08:10:44"
865,866,2867,8,"2005-05-30 03:43:54","2005-06-08 04:28:54"
866,867,3389,99,"2005-05-30 03:54:43","2005-06-01 22:59:43"
867,868,3604,28,"2005-05-30 04:19:55","2005-05-31 02:28:55"
868,869,3399,296,"2005-05-30 04:22:06","2005-06-03 09:18:06"
869,870,2903,391,"2005-05-30 04:25:47","2005-06-06 04:32:47"
870,871,4573,303,"2005-05-30 05:01:30","2005-06-04 06:22:30"
871,872,3904,548,"2005-05-30 05:03:04","2005-06-06 10:35:04"
872,873,4568,375,"2005-05-30 05:15:20","2005-06-07 00:49:20"
873,874,363,52,"2005-05-30 05:36:21","2005-06-01 09:32:21"
874,875,1428,326,"2005-05-30 05:38:24","2005-06-06 00:34:24"
875,876,1471,339,"2005-05-30 05:41:22","2005-06-07 09:06:22"
876,877,886,9,"2005-05-30 05:48:59","2005-06-02 09:30:59"
877,878,4265,323,"2005-05-30 05:49:13","2005-06-07 04:35:13"
878,879,4021,482,"2005-05-30 05:49:42","2005-06-05 01:45:42"
879,880,1819,460,"2005-05-30 06:12:33","2005-06-02 04:35:33"
880,881,602,242,"2005-05-30 06:15:36","2005-06-02 10:21:36"
881,882,3841,477,"2005-05-30 06:16:06","2005-06-02 11:57:06"
882,883,2271,399,"2005-05-30 06:21:05","2005-06-07 04:50:05"
883,884,4079,17,"2005-05-30 06:41:32","2005-05-31 07:39:32"
884,885,646,62,"2005-05-30 06:54:28","2005-06-03 07:03:28"
885,886,4356,393,"2005-05-30 06:54:51","2005-06-01 06:04:51"
886,887,2727,16,"2005-05-30 07:10:00","2005-06-01 06:48:00"
887,888,387,128,"2005-05-30 07:13:14","2005-06-06 09:50:14"
888,889,1299,114,"2005-05-30 07:14:53","2005-05-31 07:56:53"
889,890,1464,349,"2005-05-30 07:43:04","2005-06-01 11:26:04"
890,891,2611,391,"2005-05-30 07:43:12","2005-06-08 09:21:12"
891,892,471,274,"2005-05-30 08:02:56","2005-06-05 12:51:56"
892,893,3260,502,"2005-05-30 08:06:59","2005-06-07 08:23:59"
893,894,1118,400,"2005-05-30 08:31:31","2005-06-07 12:39:31"
894,895,2744,192,"2005-05-30 08:50:43","2005-06-05 10:58:43"
895,896,2817,207,"2005-05-30 09:03:52","2005-06-05 07:37:52"
896,897,1334,432,"2005-05-30 09:10:01","2005-06-08 03:43:01"
897,898,3497,384,"2005-05-30 09:26:19","2005-06-01 10:45:19"
898,899,1096,156,"2005-05-30 09:29:30","2005-06-06 12:39:30"
899,900,3543,586,"2005-05-30 09:38:41","2005-06-07 11:54:41"
900,901,760,259,"2005-05-30 09:40:40","2005-06-02 10:32:40"
901,902,1514,561,"2005-05-30 09:53:36","2005-06-07 12:10:36"
902,903,2423,197,"2005-05-30 10:11:29","2005-06-03 09:33:29"
903,904,2466,44,"2005-05-30 10:19:42","2005-06-05 04:58:42"
904,905,4372,50,"2005-05-30 10:25:00","2005-06-06 06:23:00"
905,906,1862,549,"2005-05-30 10:30:38","2005-06-07 06:44:38"
906,907,3320,506,"2005-05-30 10:37:27","2005-06-02 09:51:27"
907,908,4427,85,"2005-05-30 10:38:37","2005-06-03 09:56:37"
908,909,3775,486,"2005-05-30 10:43:38","2005-06-08 12:07:38"
909,910,2601,374,"2005-05-30 10:46:16","2005-06-04 13:32:16"
910,911,1404,366,"2005-05-30 10:50:22","2005-06-07 12:26:22"
911,912,3200,390,"2005-05-30 10:58:33","2005-05-31 09:31:33"
912,913,3213,369,"2005-05-30 11:04:58","2005-06-07 13:22:58"
913,914,1393,596,"2005-05-30 11:06:00","2005-06-04 06:07:00"
914,915,1859,115,"2005-05-30 11:20:27","2005-06-02 11:55:27"
915,916,1290,6,"2005-05-30 11:25:01","2005-05-31 09:06:01"
916,917,3629,385,"2005-05-30 11:27:06","2005-06-02 08:31:06"
917,918,818,197,"2005-05-30 11:32:24","2005-05-31 07:55:24"
918,919,4052,374,"2005-05-30 11:35:06","2005-06-02 13:16:06"
919,920,3860,584,"2005-05-30 11:44:01","2005-06-02 08:19:01"
920,921,1827,508,"2005-05-30 11:53:09","2005-06-03 10:00:09"
921,922,2442,550,"2005-05-30 11:55:55","2005-06-08 10:12:55"
922,923,1884,37,"2005-05-30 11:58:50","2005-06-05 09:57:50"
923,924,3279,293,"2005-05-30 12:10:59","2005-06-04 17:28:59"
924,925,3203,137,"2005-05-30 12:13:52","2005-06-02 14:41:52"
925,926,4327,76,"2005-05-30 12:15:54","2005-06-01 08:53:54"
926,927,1158,167,"2005-05-30 12:16:40","2005-05-31 16:20:40"
927,928,246,79,"2005-05-30 12:27:14","2005-06-05 13:56:14"
928,929,4296,536,"2005-05-30 12:32:39","2005-06-06 12:17:39"
929,930,2835,141,"2005-05-30 12:44:57","2005-06-04 10:53:57"
930,931,3384,421,"2005-05-30 12:53:01","2005-05-31 14:28:01"
931,932,719,198,"2005-05-30 12:55:36","2005-05-31 10:30:36"
932,933,3672,66,"2005-05-30 13:08:45","2005-06-01 18:56:45"
933,934,3595,60,"2005-05-30 13:24:46","2005-06-08 16:44:46"
934,935,2421,256,"2005-05-30 13:29:36","2005-06-02 11:08:36"
935,936,901,469,"2005-05-30 13:52:49","2005-06-07 16:56:49"
936,937,1054,304,"2005-05-30 14:47:31","2005-06-05 09:53:31"
937,938,1521,46,"2005-05-30 14:47:31","2005-06-04 10:10:31"
938,939,1314,367,"2005-05-30 14:49:34","2005-06-01 19:00:34"
939,940,1278,534,"2005-05-30 15:01:02","2005-06-01 18:26:02"
940,941,3630,562,"2005-05-30 15:02:25","2005-06-01 17:19:25"
941,942,4279,473,"2005-05-30 15:05:47","2005-06-08 15:59:47"
942,943,3737,57,"2005-05-30 15:20:19","2005-06-06 18:53:19"
943,944,151,131,"2005-05-30 15:26:24","2005-06-07 18:09:24"
944,945,1441,357,"2005-05-30 15:33:17","2005-06-02 15:02:17"
945,946,1264,486,"2005-05-30 15:35:08","2005-06-08 11:38:08"
946,947,4478,62,"2005-05-30 15:36:57","2005-06-04 18:48:57"
947,948,585,245,"2005-05-30 15:44:27","2005-06-08 17:30:27"
948,949,2202,368,"2005-05-30 15:50:39","2005-06-03 14:25:39"
949,950,491,83,"2005-05-30 16:06:08","2005-06-01 11:43:08"
950,951,1395,59,"2005-05-30 16:10:35","2005-05-31 19:01:35"
951,952,4389,311,"2005-05-30 16:28:07","2005-06-02 16:12:07"
952,953,2194,210,"2005-05-30 16:34:02","2005-05-31 20:34:02"
953,954,1231,297,"2005-05-30 16:57:29","2005-06-08 13:30:29"
954,955,4140,301,"2005-05-30 16:59:03","2005-05-31 11:58:03"
955,956,647,296,"2005-05-30 17:30:28","2005-06-07 13:54:28"
956,957,4428,440,"2005-05-30 17:53:29","2005-06-03 15:31:29"
957,958,548,186,"2005-05-30 17:58:03","2005-06-01 19:17:03"
958,959,3108,535,"2005-05-30 18:07:00","2005-06-02 14:37:00"
959,960,1966,445,"2005-05-30 18:13:23","2005-06-04 00:12:23"
960,961,3293,588,"2005-05-30 18:16:44","2005-06-04 23:40:44"
961,962,4535,520,"2005-05-30 18:45:17","2005-06-05 22:47:17"
962,963,1921,225,"2005-05-30 18:52:53","2005-06-07 16:19:53"
963,964,657,287,"2005-05-30 18:53:21","2005-06-04 22:32:21"
964,965,3363,502,"2005-05-30 19:00:14","2005-05-31 17:10:14"
965,966,1294,496,"2005-05-30 19:00:37","2005-05-31 23:51:37"
966,967,1954,330,"2005-05-30 19:12:06","2005-06-09 00:02:06"
967,968,119,576,"2005-05-30 19:20:03","2005-05-31 18:17:03"
968,969,443,551,"2005-05-30 19:23:48","2005-05-31 21:14:48"
969,970,1520,307,"2005-05-30 19:50:28","2005-06-09 01:19:28"
970,971,2911,561,"2005-05-30 20:10:52","2005-06-06 20:47:52"
971,972,2,411,"2005-05-30 20:21:07","2005-06-06 00:36:07"
972,973,1914,473,"2005-05-30 20:27:45","2005-06-08 22:47:45"
973,974,2617,596,"2005-05-30 20:28:42","2005-06-08 23:45:42"
974,975,3109,7,"2005-05-30 21:07:15","2005-06-03 01:48:15"
975,976,2290,581,"2005-05-30 21:11:19","2005-06-06 02:16:19"
976,977,2029,394,"2005-05-30 21:22:26","2005-06-04 22:32:26"
977,978,407,154,"2005-05-30 21:30:52","2005-06-07 16:22:52"
978,979,3917,279,"2005-05-30 21:37:11","2005-06-08 00:24:11"
979,980,4169,273,"2005-05-30 21:45:19","2005-06-01 20:32:19"
980,981,2913,326,"2005-05-30 21:52:42","2005-06-01 03:15:42"
981,982,3560,524,"2005-05-30 22:15:24","2005-06-02 16:18:24"
982,983,63,115,"2005-05-30 22:15:51","2005-06-02 22:56:51"
983,984,2305,262,"2005-05-30 22:17:17","2005-06-01 20:15:17"
984,985,1573,564,"2005-05-30 22:18:35","2005-06-04 23:36:35"
985,986,4045,253,"2005-05-30 22:22:52","2005-06-01 02:24:52"
986,987,390,11,"2005-05-30 22:59:12","2005-06-07 20:56:12"
987,988,1364,12,"2005-05-30 23:08:03","2005-06-07 00:22:03"
988,989,4388,83,"2005-05-30 23:11:51","2005-06-03 20:36:51"
989,990,4171,311,"2005-05-30 23:25:14","2005-06-06 18:41:14"
990,991,2863,593,"2005-05-30 23:29:22","2005-06-07 23:16:22"
991,992,3572,123,"2005-05-30 23:47:56","2005-06-05 19:01:56"
992,993,2080,513,"2005-05-30 23:54:19","2005-06-04 21:27:19"
993,994,2798,472,"2005-05-30 23:55:36","2005-06-04 01:00:36"
994,995,17,150,"2005-05-31 00:06:02","2005-06-06 02:30:02"
995,996,2075,331,"2005-05-31 00:06:20","2005-05-31 21:29:20"
996,997,4243,216,"2005-05-31 00:08:25","2005-06-02 00:17:25"
997,998,3395,389,"2005-05-31 00:16:57","2005-06-01 22:41:57"
998,999,4433,413,"2005-05-31 00:25:10","2005-06-03 06:05:10"
999,1000,1774,332,"2005-05-31 00:25:56","2005-06-08 19:42:56"
1000,1001,1498,64,"2005-05-31 00:46:31","2005-06-06 06:14:31"
